name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Heathrow Airport,26/05/2019,20.1,14,17.4,20.1,14,17.3,12.2,71.9,0.2,,4.17,,,,48.2,31.6,260.4,1013.7,81.6,48.2,200.1,12.2,5,,2019-05-26T04:56:31,2019-05-26T21:01:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/05/2019,18.6,9.5,14.5,18.6,7.4,14.3,7.3,64.1,0.53,,8.33,,,,46.4,31.6,268.7,1010.6,57.4,45.1,230.1,14.1,6,,2019-05-27T04:55:28,2019-05-27T21:03:12,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/05/2019,17.8,9.3,13.1,17.8,7.7,12.9,7,67.91,1.89,,16.67,,,,,22.3,227.9,1012.3,70.3,62.9,224.6,13.7,5,,2019-05-28T04:54:27,2019-05-28T21:04:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/05/2019,15.3,9.3,12.5,15.3,8,12.4,9.4,82.61,3.5,,8.33,,,,,24.1,192.4,1018.6,79.5,28.5,162.6,10,4,,2019-05-29T04:53:29,2019-05-29T21:05:37,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/05/2019,24,14.6,18.8,24,14.6,18.8,12.9,70.32,0.2,,4.17,,,,45.6,33.4,245.4,1020.7,88.6,39.4,259.5,14.9,7,,2019-05-30T04:52:34,2019-05-30T21:06:47,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,31/05/2019,19.8,14.6,17.1,19.8,14.6,17.1,11.1,68.17,0,,0,,,,,24,227.5,1023.6,70,64.6,218.9,13.4,4,,2019-05-31T04:51:42,2019-05-31T21:07:55,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/06/2019,26.8,10.8,19.4,26.6,10.8,19.3,10.8,61.69,0,,0,,,,,20.5,190,1019.6,37.7,51.3,396.1,24.2,8,,2019-06-01T04:50:52,2019-06-01T21:09:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/06/2019,26,15.2,20.1,26,15.2,20,12.5,63.93,0,,0,,,,53.6,35.2,195.4,1010.3,65,40.9,321.4,19.7,8,,2019-06-02T04:50:05,2019-06-02T21:10:05,1,Partially cloudy,Partly cloudy throughout the day.,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/06/2019,20.3,10.8,15.8,20.3,10.8,15.8,8,61.44,0,,0,,,,27.7,27.7,234.6,1012.3,43.3,38.7,253.7,15.5,7,,2019-06-03T04:49:21,2019-06-03T21:11:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/06/2019,16.8,10.3,14.2,16.8,10.3,14.2,10.7,80.18,2.3,,8.33,,,,,24.1,146.7,1006.5,71.6,29.9,99.8,6.1,2,,2019-06-04T04:48:39,2019-06-04T21:12:07,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/06/2019,19,11.8,15.4,19,11.8,15.4,8.3,64.95,0,,0,,,,33.5,22.3,223.8,1005.7,71.2,49.5,258.1,14.9,5,,2019-06-05T04:48:01,2019-06-05T21:13:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/06/2019,19.8,8.6,14.9,19.8,8.1,14.9,5.5,56.55,1.08,,8.33,,,,46.4,25.9,208.8,1010,38.7,56.9,350.8,21.5,7,,2019-06-06T04:47:26,2019-06-06T21:14:00,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,07/06/2019,18.3,11.6,14.2,18.3,11.6,14.2,10.1,76.82,8.01,,8.33,,,,48.2,24.1,101.3,1002.9,76.7,41.9,143.5,8.8,6,,2019-06-07T04:46:53,2019-06-07T21:14:52,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/06/2019,19.3,11,14.8,19.3,11,14.8,8.3,68.34,6.73,,12.5,,,,64.8,40.6,249.6,1010.5,60.3,49,305.1,17.6,8,,2019-06-08T04:46:23,2019-06-08T21:15:43,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/06/2019,18.7,9.1,14,18.7,8,13.9,7.7,67.76,0.8,,8.33,,,,,20.4,221.5,1020.4,59.9,42.5,295.1,18.1,7,,2019-06-09T04:45:57,2019-06-09T21:16:31,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/06/2019,13.5,9.6,11.5,13.5,7.5,11.3,9.8,89.18,24.33,,16.67,,,,46.4,22.3,120.9,1015,93.6,19.8,60.3,3.3,2,,2019-06-10T04:45:33,2019-06-10T21:17:16,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/06/2019,17.3,11,13.2,17.3,11,13.2,10.6,85.08,36.37,,16.67,,,,48.2,18.4,84.5,1011.4,85.3,41.7,227.1,13.1,5,,2019-06-11T04:45:13,2019-06-11T21:17:59,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/06/2019,15.8,11,12.8,15.8,11,12.7,10.2,84.94,2.43,,12.5,,,,,12.9,110,1009.9,87.4,36.1,163.6,10,6,,2019-06-12T04:44:55,2019-06-12T21:18:39,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/06/2019,14.1,11.5,12.6,14.1,11.5,12.6,11.1,90.75,17.92,,8.33,,,,50,29.5,212.1,1005.8,83.2,25.6,82.4,4.7,2,,2019-06-13T04:44:41,2019-06-13T21:19:16,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/06/2019,19.3,12.3,15.4,19.3,12.3,15.4,10.7,74.9,2.25,,12.5,,,,46.4,31.2,192.1,1010,67.8,38.8,242.5,14.8,5,,2019-06-14T04:44:30,2019-06-14T21:19:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/06/2019,19.3,11.5,15,19.3,11.5,15,10.8,76.78,0.4,,4.17,,,,46.4,25.9,188.3,1012.7,71.2,41.3,232,14.2,7,,2019-06-15T04:44:21,2019-06-15T21:20:22,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/06/2019,20.8,9.2,15.2,20.8,8,15.1,10.9,77.03,1.4,,8.33,,,,51.8,37,198.8,1016.5,60.8,39.6,273.5,16.7,7,,2019-06-16T04:44:16,2019-06-16T21:20:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/06/2019,22,11.6,16.9,22,11.6,16.8,9.6,64.33,0,,0,,,,44.6,29.4,204.2,1017.6,51.2,43.8,375,23,8,,2019-06-17T04:44:14,2019-06-17T21:21:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,18/06/2019,18.4,11.6,15.6,18.4,11.6,15.5,11.8,79.22,2.41,,8.33,,,,,12.9,177.9,1014.2,84,27.1,156.4,9.6,4,,2019-06-18T04:44:15,2019-06-18T21:21:40,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/06/2019,19.1,14.3,16.6,19.1,14.3,16.6,14.1,85.25,7.54,,8.33,,,,,13,224.1,1008,87.4,19.1,144.3,8.8,4,,2019-06-19T04:44:19,2019-06-19T21:22:00,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/06/2019,20.3,12.4,16.3,20.3,12.4,16.2,10.4,69.84,0.6,,8.33,,,,50,25.9,253.3,1012.4,72.4,49.6,274,16.8,6,,2019-06-20T04:44:26,2019-06-20T21:22:17,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/06/2019,21.6,9.3,16.1,21.6,8.3,16.1,8.4,63.14,0,,0,,,,,20.5,265.1,1019.1,45.8,47.7,359.6,22,8,,2019-06-21T04:44:36,2019-06-21T21:22:31,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/06/2019,23.6,10.3,17.1,23.6,10.3,17.1,8.7,60.74,0,,0,,,,,22.3,151.3,1021,17.1,52.4,316.5,13.7,8,,2019-06-22T04:44:49,2019-06-22T21:22:42,0.62,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/06/2019,24.5,12.8,18.7,24.5,12.8,18.7,12.8,69.61,0,,0,,,,,24.1,68.3,1017,63.8,25.5,197.5,12.1,5,,2019-06-23T04:45:05,2019-06-23T21:22:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/06/2019,24.1,17.5,21.3,24.1,17.5,21.2,16.4,74.36,0,,0,,,,,16.5,143.3,1015.4,86.5,17.4,149.4,9.1,3,,2019-06-24T04:45:24,2019-06-24T21:22:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/06/2019,23.6,17.8,20,23.6,17.8,20,17.2,84.43,9.46,,12.5,,,,,13,87,1018.7,92.4,16.4,162,9.3,4,,2019-06-25T04:45:46,2019-06-25T21:22:57,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/06/2019,21.3,15.3,17.5,21.3,15.3,17.4,14.1,81.06,1,,4.17,,,,37.1,22.3,38.8,1027,94,25.6,258.1,14.9,7,,2019-06-26T04:46:10,2019-06-26T21:22:55,0.81,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/06/2019,24.1,13.1,17.9,24.1,13.1,17.9,11.1,66.17,0,,0,,,,48.2,22.3,65.4,1028.8,35.4,35.1,417.5,27.1,8,,2019-06-27T04:46:38,2019-06-27T21:22:51,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/06/2019,24,13.5,18.2,24,13.5,18.1,11.8,67.9,0,,0,,,,40.7,25.9,80.8,1024.5,29.3,27.9,399.4,25.9,8,,2019-06-28T04:47:08,2019-06-28T21:22:43,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/06/2019,33.8,14.6,24.5,33.1,14.6,24.4,15,61.07,0,,0,,,,,25.9,117.5,1015.4,10,25,438.8,26.9,8,,2019-06-29T04:47:41,2019-06-29T21:22:32,0.94,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/06/2019,24.8,14.8,20,24.8,14.8,20,12.6,63.92,0,,0,,,,35.3,25.9,266.3,1015.8,34.9,24.5,296.5,18.1,6,,2019-06-30T04:48:17,2019-06-30T21:22:18,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/07/2019,22.5,13.3,17.9,22.5,13.3,17.8,10.2,62.44,0,,0,,,,44.6,22.3,282.5,1020.1,42.4,35.5,275.4,17.8,9,,2019-07-01T04:48:56,2019-07-01T21:22:01,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/07/2019,22.6,11.1,17.2,22.6,11.1,17.2,8.5,58.42,0,,0,,,,,16.6,226.3,1024.9,32.4,43.1,313.3,20.3,6,,2019-07-02T04:49:37,2019-07-02T21:21:41,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/07/2019,23.6,13,18.3,23.6,13,18.2,7.8,52.53,0,,0,,,,20.5,18.3,86.8,1026.5,34.1,46.5,379.8,23.2,8,,2019-07-03T04:50:20,2019-07-03T21:21:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/07/2019,26.3,12.5,19.8,26.3,12.5,19.8,9,52.82,0,,0,,,,,14.7,191.2,1024.9,6.9,47.7,444.2,27.2,8,,2019-07-04T04:51:06,2019-07-04T21:20:52,0.02,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/07/2019,26.1,15.8,21.5,26.1,15.8,21.4,11.3,53.71,0,,0,,,,,16.5,281,1018.8,76.3,41.7,333.5,21.6,8,,2019-07-05T04:51:55,2019-07-05T21:20:23,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/07/2019,23.1,15.3,19.6,23.1,15.3,19.6,12.2,62.63,0,,0,,,,,13,267.5,1013.7,57.4,47.4,265.6,16.3,7,,2019-07-06T04:52:46,2019-07-06T21:19:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,07/07/2019,21.1,14.4,17.2,21.1,14.4,17.2,13.2,79.01,6.07,,12.5,,,,,14.7,151.8,1016.5,79.1,24.3,227.8,13.1,6,,2019-07-07T04:53:39,2019-07-07T21:19:15,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/07/2019,23.6,12.7,18.3,23.6,12.7,18.3,9.9,60.26,1.99,,4.17,,,,,18.3,143.5,1020.6,80.8,46.1,256.3,14.8,7,,2019-07-08T04:54:35,2019-07-08T21:18:37,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/07/2019,24.8,15.3,19.6,24.8,15.3,19.6,11,58.85,0,,0,,,,,16.5,207.1,1021,95.3,35.4,230.6,13.3,6,,2019-07-09T04:55:32,2019-07-09T21:17:56,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/07/2019,25.3,16.8,21.2,25.3,16.8,21.2,13.1,61.01,0,,0,,,,,22.3,222.1,1018.2,85.7,32.2,247.1,15.1,6,,2019-07-10T04:56:32,2019-07-10T21:17:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/07/2019,26.8,16.6,21.2,26.9,16.6,21.2,12,56.32,0,,0,,,,,20.5,260.4,1013,77.4,27.1,409.7,13.3,9,,2019-07-11T04:57:34,2019-07-11T21:16:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/07/2019,24.6,17.1,20.9,24.6,17.1,20.8,12.3,59.7,0,,0,,,,40.7,22.4,300.6,1014.8,57.9,33,306.1,18.7,6,,2019-07-12T04:58:38,2019-07-12T21:15:35,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/07/2019,23.6,14.6,19.2,23.6,14.6,19.2,12.1,64.34,0,,0,,,,,14.8,213.8,1021.5,52.5,28.3,253.2,15.5,5,,2019-07-13T04:59:44,2019-07-13T21:14:43,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/07/2019,21.5,14.1,17.6,21.5,14.1,17.6,11.9,71.1,0.8,,8.33,,,,38.9,16.6,27.9,1023.2,52.1,30.4,215.9,12.4,5,,2019-07-14T05:00:51,2019-07-14T21:13:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/07/2019,22.3,11.8,17.1,22.3,11.8,17.1,9.9,64.39,0,,0,,,,,13,74.6,1022.7,50.4,44.6,294.2,16.9,9,,2019-07-15T05:02:00,2019-07-15T21:12:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/07/2019,27,12.1,19.8,26.5,12.1,19.7,10.3,58.52,0,,0,,,,,22.3,230.1,1019.3,5,30.6,356.1,21.8,8,,2019-07-16T05:03:11,2019-07-16T21:11:49,0.5,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/07/2019,25.8,14.1,20.4,25.8,14.1,20.3,11.4,58.82,0,,0,,,,,22.3,214.3,1014.3,57.9,35.4,299.5,18.3,7,,2019-07-17T05:04:24,2019-07-17T21:10:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,18/07/2019,23.6,15.8,19.1,23.6,15.8,19.1,12.8,69.49,2.61,,8.33,,,,29.5,25.9,238.3,1010.4,67.5,34.9,210.5,12.1,5,,2019-07-18T05:05:38,2019-07-18T21:09:40,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/07/2019,19.1,13.3,16.6,19.1,13.3,16.6,13.6,82.98,8.18,,8.33,,,,37.1,25.9,197.9,1011.4,70.4,26.4,99.6,6.1,2,,2019-07-19T05:06:54,2019-07-19T21:08:32,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/07/2019,24.6,16.3,19.7,24.6,16.3,19.7,14.3,73.76,10.74,,12.5,,,,46.4,29.5,227.1,1008.6,57.1,38.4,314.2,18.1,8,,2019-07-20T05:08:11,2019-07-20T21:07:21,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/07/2019,23.3,13.1,18.7,23.3,13.1,18.6,12.3,68.19,0,,0,,,,33.5,22.3,227.5,1020,40.5,46.5,276.8,15.9,5,,2019-07-21T05:09:30,2019-07-21T21:06:08,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/07/2019,27.5,16.5,21.7,28.3,16.5,21.7,16.3,72.18,0,,0,,,,0,20.5,213.3,1021.7,57.5,36,337.7,19.5,8,,2019-07-22T05:10:49,2019-07-22T21:04:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/07/2019,33.3,16.3,25.4,32.6,16.3,25.2,15.8,61.29,0,,0,,,,,20.5,148.8,1017.7,3,29.6,436,25.1,8,,2019-07-23T05:12:10,2019-07-23T21:03:35,0.68,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/07/2019,32.1,20.5,26.1,31.2,20.5,25.9,15.8,57.05,1.8,,8.33,,,,,22.3,230.9,1012,20.4,32.9,401,20.2,8,,2019-07-24T05:13:32,2019-07-24T21:02:14,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/07/2019,37.1,20.1,28.7,38.6,20.1,29,15.8,48.04,0.21,,4.17,,,,48.2,20.5,140.8,1010.4,22.1,32.3,345.8,19.9,8,,2019-07-25T05:14:56,2019-07-25T21:00:52,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/07/2019,26.3,18.8,22.3,26.3,18.8,22.3,16.2,69.13,1.92,,8.33,,,,,20.5,242.1,1010.5,85.7,27.6,151.6,8.7,4,,2019-07-26T05:16:20,2019-07-26T20:59:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/07/2019,19.8,16.1,17.8,19.8,16.1,17.8,16,89.31,14.82,,12.5,,,,,20.5,292.5,1007.3,87.9,18.5,80.4,4.6,2,,2019-07-27T05:17:45,2019-07-27T20:58:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/07/2019,23.3,15.5,18.8,23.3,15.5,18.8,12.3,68.1,0,,0,,,,38.9,24.1,276.7,1005.9,78.7,44.1,220.6,12.7,6,,2019-07-28T05:19:11,2019-07-28T20:56:32,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/07/2019,25.1,13.6,20,25.1,13.6,20,11.3,59.65,0,,0,,,,42.5,22.3,188.8,1008.8,38.7,46,402,21.7,8,,2019-07-29T05:20:38,2019-07-29T20:55:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/07/2019,20.8,17.3,18.4,20.8,17.3,18.3,14.5,78.82,2,,4.17,,,,59.4,35.3,160,1005.1,58.8,25.2,118.7,6.8,3,,2019-07-30T05:22:06,2019-07-30T20:53:28,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,31/07/2019,23.6,16.3,19.4,23.6,16.3,19.4,11.5,62.94,0.2,,4.17,,,,48.2,31.7,243.3,1012,73.7,43.6,242.8,14,5,,2019-07-31T05:23:35,2019-07-31T20:51:54,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/08/2019,25.1,14.9,19.8,25.1,14.9,19.8,12.8,65.76,0,,0,,,,,16.5,267.1,1017,67.9,36.7,310.9,16.8,8,,2019-08-01T05:25:04,2019-08-01T20:50:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/08/2019,25.3,15.8,20.6,25.3,15.8,20.6,13.2,64.39,0,,0,,,,31.7,14.7,95.8,1019.1,45.9,31.2,271.2,15.6,7,,2019-08-02T05:26:34,2019-08-02T20:48:39,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/08/2019,24.1,15.3,20.1,24.1,15.3,20.1,14,69.46,0,,0,,,,,16.5,120.8,1018.9,47.6,33.1,290.4,14.6,6,,2019-08-03T05:28:05,2019-08-03T20:46:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/08/2019,27.1,15.3,20.5,27.2,15.3,20.4,14.3,69.18,0,,0,,,,,24.1,141.6,1013.6,76.5,30.6,200.8,11.6,4,,2019-08-04T05:29:36,2019-08-04T20:45:17,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/08/2019,26.1,16.1,20,26.1,16.1,19.9,13.1,67.78,0.4,,4.17,,,,35.3,25.9,223.3,1009.8,59.6,32.3,270.3,15.6,8,,2019-08-05T05:31:07,2019-08-05T20:43:33,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/08/2019,23.6,15.6,19.3,23.6,15.6,19.3,13.3,69.66,0,,0,,,,50,33.4,209.6,1007.9,58.7,32.1,226.3,11.4,5,,2019-08-06T05:32:39,2019-08-06T20:41:48,0.18,Partially cloudy,Partly cloudy throughout the day.,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
